q_id,doc_id,policy,retriever,budget,retrieved_chunks_count,retrieved_tokens,evidence_recall,evidence_coverage,mrr,ndcg,gpc,cma,cdf,mean_isd,mean_ibi
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-256,BM25,256,1,263,0.41379310344827586,0.0,0.0,0.0,0.44323162416196865,0.8188686221837997,0.6887837820536196,0.3728760695667006,0.08109762892127037
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-256,BM25,512,1,263,0.41379310344827586,0.0,0.0,0.0,0.44323162416196865,0.8188686221837997,0.6887837820536196,0.3728760695667006,0.08109762892127037
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-256,BM25,1024,4,995,0.6609195402298851,0.0,0.0,0.0,0.44323162416196865,0.8188686221837997,0.6887837820536196,0.3728760695667006,0.08109762892127037
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-512,Dense,256,1,517,0.47126436781609193,0.0,0.0,0.0,0.4291960535326165,0.8331015374925401,0.7655466977900696,0.35682185139093137,0.05659275584750705
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-512,Dense,512,1,517,0.47126436781609193,0.0,0.0,0.0,0.4291960535326165,0.8331015374925401,0.7655466977900696,0.35682185139093137,0.05659275584750705
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-512,Dense,1024,1,517,0.47126436781609193,0.0,0.0,0.0,0.4291960535326165,0.8331015374925401,0.7655466977900696,0.35682185139093137,0.05659275584750705
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-512,BM25,256,1,537,0.5459770114942529,0.0,0.0,0.0,0.4291960535326165,0.8331015374925401,0.7655466977900696,0.35682185139093137,0.05659275584750705
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-512,BM25,512,1,537,0.5459770114942529,0.0,0.0,0.0,0.4291960535326165,0.8331015374925401,0.7655466977900696,0.35682185139093137,0.05659275584750705
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Fixed-512,BM25,1024,1,537,0.5459770114942529,0.0,0.0,0.0,0.4291960535326165,0.8331015374925401,0.7655466977900696,0.35682185139093137,0.05659275584750705
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Recursive-256,Dense,256,1,150,0.28735632183908044,0.0,0.0,0.0,0.47381631689527454,0.7864997557231358,0.6267269361514913,0.4298246610305796,0.12156863404171807
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Recursive-256,Dense,512,3,458,0.43103448275862066,0.0,0.0,0.0,0.47381631689527454,0.7864997557231358,0.6267269361514913,0.4298246610305796,0.12156863404171807
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Recursive-256,Dense,1024,5,947,0.7701149425287356,1.0,0.25,0.43067655807339306,0.47381631689527454,0.7864997557231358,0.6267269361514913,0.4298246610305796,0.12156863404171807
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Recursive-256,BM25,256,1,256,0.41954022988505746,0.0,0.0,0.0,0.47381631689527454,0.7864997557231358,0.6267269361514913,0.4298246610305796,0.12156863404171807
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Recursive-256,BM25,512,2,387,0.47126436781609193,0.0,0.0,0.0,0.47381631689527454,0.7864997557231358,0.6267269361514913,0.4298246610305796,0.12156863404171807
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Recursive-256,BM25,1024,5,906,0.7586206896551724,1.0,0.2,0.38685280723454163,0.47381631689527454,0.7864997557231358,0.6267269361514913,0.4298246610305796,0.12156863404171807
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Semantic-75,Dense,256,1,51,0.13793103448275862,0.0,0.0,0.0,0.5660597670231254,0.7524238367875417,0.5819156219949422,0.6550472178936212,0.2247985064983368
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Semantic-75,Dense,512,2,304,0.3850574712643678,0.0,0.0,0.0,0.5660597670231254,0.7524238367875417,0.5819156219949422,0.6550472178936212,0.2247985064983368
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Semantic-75,Dense,1024,4,722,0.6781609195402298,1.0,0.3333333333333333,0.5,0.5660597670231254,0.7524238367875417,0.5819156219949422,0.6550472178936212,0.2247985064983368
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Semantic-75,BM25,256,1,210,0.3793103448275862,0.0,0.0,0.0,0.5660597670231254,0.7524238367875417,0.5819156219949422,0.6550472178936212,0.2247985064983368
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Semantic-75,BM25,512,2,462,0.6091954022988506,1.0,0.5,0.6309297535714575,0.5660597670231254,0.7524238367875417,0.5819156219949422,0.6550472178936212,0.2247985064983368
1ec152119cf756b16191b236c85522afeed11f59,1909.00512,Semantic-75,BM25,1024,5,963,0.7413793103448276,1.0,0.5,0.6309297535714575,0.5660597670231254,0.7524238367875417,0.5819156219949422,0.6550472178936212,0.2247985064983368
